age_th,edu_th,hours_th,gain_val,original_spd,selected_rows,selectivity,male_ratio,female_ratio,positive_rate,male_positive_rate,female_positive_rate,age_percentile,edu_percentile,hours_percentile,repair_age_th,repair_edu_th,repair_hours_th,repair_gain_val,repair_spd,distance,delta_age,delta_edu,delta_hours,delta_gain
60,1,57,1,0.21711711711711712,289,0.008875648782285556,0.8961937716262975,0.10380622837370242,0.7612456747404844,0.7837837837837838,0.5666666666666667,0.9283805779920764,0.001566290961579804,0.9195970639722367,60,1,61,0,0.19194512174181805,1.0701754385964912,0,0,4,-1
34,9,42,1,0.3256846780162842,207,0.006357298608765087,0.9323671497584541,0.06763285024154589,0.5893719806763285,0.6113989637305699,0.2857142857142857,0.4314670925340131,0.4531187617087927,0.7135837351432696,35,9,40,1,0.19589366640875433,0.07703081232492998,1,0,-2,0
58,9,51,1,0.22155778315474128,1777,0.05457449095543749,0.7400112549240293,0.25998874507597075,0.6336522228474958,0.691254752851711,0.4696969696969697,0.9078959491416111,0.4531187617087927,0.8885169374404963,54,9,49,1,0.19631772580671297,0.10818120351588911,-4,0,-2,0
32,15,26,1,0.22006638128916178,2018,0.06197598353858911,0.8027750247770069,0.19722497522299307,0.6942517343904856,0.7376543209876543,0.5175879396984925,0.3773839869782869,0.9873161143699518,0.12201713706581493,30,15,24,1,0.19829205478925782,0.13942307692307693,-2,0,-2,0
30,6,59,1,0.20631310621429944,1980,0.06080894321427475,0.7747474747474747,0.22525252525252526,0.6777777777777778,0.7242503259452412,0.5179372197309418,0.3246829028592488,0.08123214888977612,0.9206105463591413,30,3,59,1,0.1991416861457901,0.5,0,-3,0,0
51,14,59,1,0.20882982906929237,1641,0.05039771505789134,0.7355271176112127,0.2644728823887873,0.5752589884216941,0.6304888152444076,0.4216589861751152,0.8198765394183225,0.9696262399803446,0.9206105463591413,49,14,59,1,0.1975934435548818,0.0392156862745098,-2,0,0,0
30,11,59,0,0.28496760363224705,785,0.0241085961733362,0.8394904458598726,0.16050955414012738,0.556687898089172,0.6024279210925645,0.31746031746031744,0.3246829028592488,0.7194803599398053,0.9206105463591413,30,11,59,1,0.12200956937799046,1.0,0,0,0,1
37,11,44,0,0.20423460202348048,1479,0.04542243788581432,0.7640297498309668,0.23597025016903314,0.3995943204868154,0.44778761061946903,0.24355300859598855,0.5122999907865238,0.7194803599398053,0.7247320413992199,36,11,44,0,0.17917427073797876,0.02702702702702703,-1,0,0,0
55,1,43,1,0.2514035087719298,385,0.011823961180553422,0.7402597402597403,0.2597402597402597,0.4961038961038961,0.5614035087719298,0.31,0.874420318786278,0.001566290961579804,0.7182211848530451,55,1,39,1,0.15948345439870865,0.09302325581395349,0,0,-4,0
29,15,57,0,0.2625291958625292,1879,0.057707072878597096,0.8621607237892496,0.1378392762107504,0.38850452368281,0.4246913580246914,0.16216216216216217,0.29824022603728384,0.9873161143699518,0.9195970639722367,30,15,57,1,0.19940740740740748,1.0344827586206897,1,0,0,1
59,2,54,0,0.22465841580558604,2886,0.08863364147292774,0.8433818433818434,0.15661815661815662,0.36867636867636866,0.4038619556285949,0.17920353982300885,0.9187985626977059,0.00672583765854857,0.8947821012868156,59,2,50,0,0.19986859944477572,0.07407407407407407,0,0,-4,0
47,5,60,0,0.2119687946206908,1662,0.05104265839501244,0.8477737665463297,0.15222623345367028,0.3417569193742479,0.37402413058907025,0.16205533596837945,0.7487177912226283,0.05257823776911028,0.9659101378950278,46,5,61,0,0.19859766173994964,0.03794326241134752,-1,0,1,0
46,11,59,1,0.27650502736413385,469,0.014403734529037806,0.8272921108742004,0.17270788912579957,0.8336886993603412,0.8814432989690721,0.6049382716049383,0.7269739872854027,0.7194803599398053,0.9206105463591413,46,13,60,1,0.1939802913453299,0.19876733436055471,0,2,1,0
35,5,53,0,0.27558417183448447,1936,0.05945763336506864,0.8538223140495868,0.14617768595041322,0.44731404958677684,0.48759830611010285,0.21201413427561838,0.45837044316820735,0.05257823776911028,0.8935229262000552,34,5,53,1,0.19659442724458198,1.0285714285714285,-1,0,0,1
40,11,31,1,0.22839506172839508,780,0.023955038235926415,0.8307692307692308,0.16923076923076924,0.8564102564102564,0.8950617283950617,0.6666666666666666,0.5871441294800528,0.7194803599398053,0.16123583428027394,42,11,31,1,0.19622308395598853,0.05,2,0,0,0
54,13,43,0,0.212660212094124,6427,0.19738337274653728,0.8153104092111405,0.1846895907888595,0.304807841916913,0.34408396946564884,0.13142375737152484,0.8615521636313381,0.9167101747489328,0.7182211848530451,54,13,40,0,0.16827823155459604,0.06976744186046512,0,0,-3,0
32,11,48,0,0.23746889441876998,2708,0.0831669789011394,0.8567208271787297,0.1432791728212703,0.31942392909896605,0.35344827586206895,0.11597938144329897,0.3773839869782869,0.7194803599398053,0.8006510856546175,32,8,48,0,0.06345527436732647,0.2727272727272727,0,-3,0,0
58,15,39,0,0.23526766474919897,1701,0.05224041030680876,0.7560258671369783,0.24397413286302175,0.2863021751910641,0.343701399688958,0.10843373493975904,0.9078959491416111,0.9873161143699518,0.23841405362243173,58,15,37,1,0.19998212050777753,1.0512820512820513,0,0,-2,1
33,6,52,1,0.2137279400281118,375,0.011516845305733853,0.8986666666666666,0.10133333333333333,0.7973333333333333,0.8189910979228486,0.6052631578947368,0.40425662602499923,0.08123214888977612,0.8927551365130063,34,6,52,1,0.19656019656019663,0.030303030303030304,1,0,0,0
44,12,22,0,0.3811703077114901,2595,0.07969656951567826,0.7626204238921002,0.2373795761078998,0.5552986512524085,0.6457806973218797,0.26461038961038963,0.6817972420994441,0.7522496237830534,0.092011916095943,44,13,22,1,0.1709134747109431,1.0833333333333333,0,1,0,1
50,10,36,0,0.3654171547572562,2255,0.0692546297718129,0.7379157427937916,0.2620842572062084,0.4811529933481153,0.5769230769230769,0.21150592216582065,0.8016031448665581,0.6770369460397407,0.2180522711218943,51,11,36,1,0.1863636363636364,1.12,1,1,0,1
57,14,40,0,0.24076478380251418,1919,0.058935536377875374,0.7535174570088587,0.24648254299114122,0.2871287128712871,0.34647302904564314,0.10570824524312897,0.8966555081232149,0.9696262399803446,0.7057522803353705,57,14,41,1,0.10691823899371078,1.025,0,0,1,1
39,10,53,1,0.20668845863716362,593,0.018211971376800466,0.654300168634064,0.3456998313659359,0.5986509274873525,0.6701030927835051,0.4634146341463415,0.562759129019379,0.6770369460397407,0.8935229262000552,39,10,49,1,0.1971030729833546,0.07547169811320754,0,0,-4,0
38,16,42,0,0.2732744783306581,117,0.0035932557353889625,0.7606837606837606,0.23931623931623933,0.7435897435897436,0.8089887640449438,0.5357142857142857,0.5376984736341022,1.0,0.7135837351432696,38,14,42,1,0.13741302972802028,1.125,0,-2,0,1
47,10,47,0,0.23789302420174904,974,0.02991308620742606,0.8470225872689938,0.15297741273100615,0.33572895277207393,0.37212121212121213,0.1342281879194631,0.7487177912226283,0.6770369460397407,0.7847731949264457,51,10,47,0,0.18310808349422605,0.0851063829787234,4,0,0,0
35,16,50,0,0.22887598938490544,14385,0.4417861859279506,0.6711157455683003,0.32888425443169966,0.2808481056656239,0.35612181479179617,0.12724582540689072,0.45837044316820735,1.0,0.8881176868032309,32,16,49,0,0.1970949051902835,0.10571428571428572,-3,0,-1,0
56,1,51,0,0.22000240256819203,3279,0.10070329535333682,0.6779505946935042,0.3220494053064959,0.22964318389752975,0.3004948268106163,0.08049242424242424,0.8856607598046743,0.001566290961579804,0.8885169374404963,57,1,49,0,0.19671880111647072,0.05707282913165266,1,0,-2,0
49,10,28,1,0.2129209668089102,840,0.02579773348484383,0.7845238095238095,0.2154761904761905,0.4488095238095238,0.4946889226100152,0.281767955801105,0.7831147692024201,0.6770369460397407,0.12557968121372193,46,10,28,1,0.19070364663585,0.061224489795918366,-3,0,0,0
32,15,44,0,0.26704095898347335,5751,0.17662233960873439,0.8335941575378195,0.1664058424621805,0.42323074247956877,0.46766791823112225,0.2006269592476489,0.3773839869782869,0.9873161143699518,0.7247320413992199,32,15,44,1,0.18452943523827525,1.0,0,0,0,1
55,5,53,0,0.2921072796934866,311,0.009551303706888609,0.8392282958199357,0.1607717041800643,0.40514469453376206,0.4521072796934866,0.16,0.874420318786278,0.05257823776911028,0.8935229262000552,55,5,50,1,0.17902813299232734,1.0566037735849056,0,0,-3,1
52,6,34,1,0.21320230719931643,546,0.016768526765148492,0.8296703296703297,0.17032967032967034,0.7252747252747253,0.7615894039735099,0.5483870967741935,0.8345566782346979,0.08123214888977612,0.1714627929117656,52,6,36,1,0.19065371943818277,0.058823529411764705,0,0,2,0
54,11,43,0,0.20083225322327583,655,0.0201160898006818,0.8366412213740458,0.1633587786259542,0.31755725190839695,0.35036496350364965,0.14953271028037382,0.8615521636313381,0.7194803599398053,0.7182211848530451,53,11,43,0,0.19803600654664483,0.018518518518518517,-1,0,0,0
30,9,47,0,0.21284623876068004,13490,0.4142993151315992,0.6387694588584136,0.36123054114158637,0.2609340252038547,0.33782058721132646,0.12497434845064642,0.3246829028592488,0.4531187617087927,0.7847731949264457,30,9,44,0,0.19840877018265335,0.06382978723404255,0,0,-3,0
59,4,30,1,0.21443073691546716,2223,0.06827185897239028,0.7876743139901035,0.21232568600989654,0.6540710751237067,0.6996002284408909,0.4851694915254237,0.9187985626977059,0.036792481803384416,0.16108227634286415,59,4,30,0,0.1887658825201865,1.0,0,0,0,-1
47,8,36,1,0.2141277399766276,1475,0.04529959153588649,0.7857627118644068,0.21423728813559323,0.6461016949152543,0.6919758412424504,0.4778481012658228,0.7487177912226283,0.13061638156076288,0.2180522711218943,45,8,36,1,0.19632713173634697,0.0425531914893617,-2,0,0,0
46,8,52,0,0.22248832866479923,2157,0.06624489419858112,0.8344923504867872,0.16550764951321278,0.35373203523412144,0.39055555555555554,0.16806722689075632,0.7269739872854027,0.13061638156076288,0.8927551365130063,46,8,50,0,0.19502965812064835,0.038461538461538464,0,0,-2,0
42,1,36,1,0.22833046047771488,1234,0.03789809895273487,0.8492706645056726,0.1507293354943274,0.7423014586709886,0.7767175572519084,0.5483870967741935,0.6359141304014004,0.001566290961579804,0.2180522711218943,42,1,41,1,0.18193362193362195,0.1388888888888889,0,0,5,0
56,9,46,0,0.29601231716705156,508,0.015601486440834127,0.8523622047244095,0.14763779527559054,0.4389763779527559,0.48267898383371827,0.18666666666666668,0.8856607598046743,0.4531187617087927,0.7832683271398299,56,9,46,1,0.13570180547466504,1.0,0,0,0,1
56,1,50,0,0.25594713656387663,534,0.016399987715365008,0.850187265917603,0.149812734082397,0.41760299625468167,0.45594713656387664,0.2,0.8856607598046743,0.001566290961579804,0.8881176868032309,56,1,50,1,0.12382075471698117,1.0,0,0,0,1
59,13,37,1,0.2528808208366219,216,0.0066337028961027,0.8379629629629629,0.16203703703703703,0.5833333333333334,0.6243093922651933,0.37142857142857144,0.9187985626977059,0.9167101747489328,0.2226282976567059,59,12,37,1,0.13636363636363635,0.07692307692307693,0,-1,0,0
45,10,54,1,0.2573099415204678,627,0.019256165351187002,0.8181818181818182,0.18181818181818182,0.7894736842105263,0.8362573099415205,0.5789473684210527,0.7043395473112005,0.6770369460397407,0.8947821012868156,45,13,54,1,0.1823923858966039,0.3,0,3,0,0
51,3,56,0,0.21470509516349703,2020,0.062037406713553025,0.845049504950495,0.15495049504950495,0.35396039603960394,0.3872290568248389,0.17252396166134185,0.8198765394183225,0.01695279629004023,0.9190749669850434,51,3,61,0,0.19975132910306978,0.08928571428571429,0,0,5,0
29,12,58,0,0.30580300457762943,5585,0.17152421608672952,0.7102954341987466,0.28970456580125337,0.46875559534467326,0.557348122006554,0.2515451174289246,0.29824022603728384,0.7522496237830534,0.9204569884217315,29,12,58,1,0.19275700934579443,1.0,0,0,0,1
60,6,49,1,0.2021719236166189,1553,0.047695095359479134,0.7147456535737282,0.28525434642627173,0.580167417900837,0.6378378378378379,0.435665914221219,0.9283805779920764,0.08123214888977612,0.8015417216915942,63,6,49,1,0.1979252479023646,0.05,3,0,0,0
58,16,40,1,0.22966943607354512,2012,0.06179171401369737,0.8166003976143141,0.1833996023856859,0.6645129224652088,0.7066342057212416,0.47696476964769646,0.9078959491416111,1.0,0.7057522803353705,58,16,41,1,0.17003584004024153,0.025,0,0,1,0
36,14,23,0,0.2703949307397583,557,0.017106354227450018,0.6768402154398564,0.3231597845601436,0.42190305206463197,0.5092838196286472,0.2388888888888889,0.4859494487270047,0.9696262399803446,0.09265685943306409,33,14,23,0,0.1884259259259259,0.08333333333333333,-3,0,0,0
50,10,51,1,0.3042478354978355,263,0.008077147507754677,0.8783269961977186,0.12167300380228137,0.7984790874524715,0.8354978354978355,0.53125,0.8016031448665581,0.6770369460397407,0.8885169374404963,49,10,50,1,0.1973215212651832,0.039607843137254906,-1,0,-1,0
37,16,55,1,0.2508986340762041,120,0.003685390497834833,0.8916666666666667,0.10833333333333334,0.6083333333333333,0.6355140186915887,0.38461538461538464,0.5122999907865238,1.0,0.9160959429992936,37,16,50,1,0.11332417582417587,0.09090909090909091,0,0,-5,0
39,2,55,0,0.24919364163475463,12067,0.3705967261447744,0.673904035800116,0.32609596419988396,0.2960139222673407,0.37727496310870634,0.1280813214739517,0.562759129019379,0.00672583765854857,0.9160959429992936,37,2,54,1,0.19835841313269498,1.0694638694638694,-2,0,-1,1
52,10,22,1,0.20216426193118753,333,0.010226958631491662,0.7957957957957958,0.2042042042042042,0.5285285285285285,0.569811320754717,0.36764705882352944,0.8345566782346979,0.6770369460397407,0.092011916095943,54,10,22,1,0.1949082118304752,0.038461538461538464,2,0,0,0
56,8,50,1,0.2190078217079181,1740,0.05343816221860508,0.7362068965517241,0.2637931034482759,0.6252873563218391,0.6830601092896175,0.46405228758169936,0.8856607598046743,0.13061638156076288,0.8881176868032309,54,8,49,1,0.19396139477619434,0.055714285714285716,-2,0,-1,0
59,3,53,0,0.22720845386641336,2894,0.08887933417278339,0.8424326192121631,0.1575673807878369,0.36903939184519696,0.4048400328137818,0.17763157894736842,0.9187985626977059,0.01695279629004023,0.8935229262000552,59,2,50,0,0.19986859944477572,0.38993710691823896,0,-1,-3,0
53,14,59,0,0.2272245690147277,4233,0.13000214981112374,0.6732813607370659,0.3267186392629341,0.24120009449562957,0.3154385964912281,0.08821402747650037,0.848806854826326,0.9696262399803446,0.9206105463591413,57,14,59,0,0.19791707527556582,0.07547169811320754,4,0,0,0
53,1,31,1,0.2137436086983306,1966,0.06037898098952735,0.7863682604272635,0.2136317395727365,0.6490335707019329,0.6946959896507116,0.48095238095238096,0.848806854826326,0.001566290961579804,0.16123583428027394,53,1,31,0,0.1794993081966736,1.0,0,0,0,-1
35,12,55,1,0.2092778661655259,1025,0.03147937716900587,0.7678048780487805,0.23219512195121952,0.5346341463414634,0.5832274459974587,0.3739495798319328,0.45837044316820735,0.7522496237830534,0.9160959429992936,35,12,49,1,0.18724763284888224,0.10909090909090909,0,0,-6,0
31,4,58,1,0.207819973079016,1997,0.06133104020146801,0.7736604907361042,0.22633950926389584,0.6629944917376064,0.7100323624595469,0.5022123893805309,0.35195479254322654,0.036792481803384416,0.9204569884217315,30,4,54,1,0.19567048517520214,0.10122358175750834,-1,0,-4,0
58,10,44,0,0.2257227575982209,341,0.010472651331347317,0.8328445747800587,0.16715542521994134,0.2932551319648094,0.33098591549295775,0.10526315789473684,0.9078959491416111,0.6770369460397407,0.7247320413992199,58,10,46,0,0.18933731938216242,0.045454545454545456,0,0,2,0
52,16,58,0,0.2973964063072974,357,0.010964036731058628,0.8487394957983193,0.15126050420168066,0.4005602240896359,0.44554455445544555,0.14814814814814814,0.8345566782346979,1.0,0.9204569884217315,51,16,61,0,0.19274328859060402,0.07095490716180372,-1,0,3,0
34,15,37,0,0.2563015332268218,14098,0.43297196032062896,0.7361327847921691,0.2638672152078309,0.32281174634699955,0.3904413181730584,0.13413978494623655,0.4314670925340131,0.9873161143699518,0.2226282976567059,34,15,41,1,0.17316017316017318,1.1081081081081081,0,0,4,1
49,16,51,0,0.20195195195195192,147,0.004514603359847671,0.7551020408163265,0.24489795918367346,0.6802721088435374,0.7297297297297297,0.5277777777777778,0.7831147692024201,1.0,0.8885169374404963,49,16,52,0,0.18267374517374513,0.0196078431372549,0,0,1,0
44,2,41,1,0.23346075830862845,545,0.016737815177666534,0.9045871559633027,0.09541284403669725,0.8073394495412844,0.8296146044624746,0.5961538461538461,0.6817972420994441,0.00672583765854857,0.7068578974847209,45,2,41,1,0.19920534585515615,0.022727272727272728,1,0,0,0
27,13,47,0,0.2869628211736918,4047,0.12428979453947975,0.6829750432419076,0.3170249567580924,0.4274771435631332,0.518451519536903,0.23148869836321123,0.2466447590675962,0.9167101747489328,0.7847731949264457,27,13,47,1,0.18320843499477169,1.0,0,0,0,1
55,14,32,0,0.37009863408977517,1729,0.053100334756303554,0.7270098322729902,0.27299016772700985,0.5974551764025449,0.6984884645982498,0.3283898305084746,0.874420318786278,0.9696262399803446,0.1694051165504745,55,16,32,0,0.17424678564574936,0.14285714285714285,0,2,0,0
50,12,34,1,0.251799136414521,412,0.012653174042566261,0.8203883495145631,0.1796116504854369,0.5849514563106796,0.6301775147928994,0.3783783783783784,0.8016031448665581,0.7522496237830534,0.1714627929117656,56,12,34,1,0.1649438202247191,0.12,6,0,0,0
41,12,60,1,0.22157767523621175,678,0.02082245631276681,0.8185840707964602,0.18141592920353983,0.8643067846607669,0.9045045045045045,0.6829268292682927,0.6119590921654741,0.7522496237830534,0.9659101378950278,41,13,60,1,0.1765008576329331,0.08333333333333333,0,1,0,0
60,4,56,1,0.21319433990666875,2071,0.06360369767513283,0.7532592950265572,0.24674070497344278,0.6204732013520039,0.6730769230769231,0.4598825831702544,0.9283805779920764,0.036792481803384416,0.9190749669850434,60,4,56,0,0.16750482956057755,1.0,0,0,0,-1
47,3,55,0,0.2185385096909067,2250,0.06910107183440312,0.8408888888888889,0.15911111111111112,0.3457777777777778,0.38054968287526425,0.16201117318435754,0.7487177912226283,0.01695279629004023,0.9160959429992936,44,3,55,0,0.19295281520986854,0.06382978723404255,-3,0,0,0
35,5,28,1,0.21284593837535015,1857,0.057031417953994044,0.8077544426494345,0.19224555735056542,0.7237479806138933,0.7646666666666667,0.5518207282913166,0.45837044316820735,0.05257823776911028,0.12557968121372193,37,4,29,1,0.19874560441228117,0.29285714285714287,2,-1,1,0
35,1,49,0,0.24940745528980823,3640,0.11179017843432328,0.85,0.15,0.46291208791208793,0.5003232062055591,0.2509157509157509,0.45837044316820735,0.001566290961579804,0.8015417216915942,35,1,49,1,0.1564040314867946,1.0,0,0,0,1
41,16,36,0,0.2425144747725393,194,0.0059580479714996465,0.7989690721649485,0.20103092783505155,0.7835051546391752,0.832258064516129,0.5897435897435898,0.6119590921654741,1.0,0.2180522711218943,45,16,35,0,0.1975490196078432,0.12533875338753386,4,0,-1,0
37,15,26,0,0.20330170284674376,206,0.0063265870212831305,0.7621359223300971,0.23786407766990292,0.5631067961165048,0.6114649681528662,0.40816326530612246,0.5122999907865238,0.9873161143699518,0.12201713706581493,36,15,26,0,0.19285714285714284,0.02702702702702703,-1,0,0,0
46,13,27,1,0.20599287974683544,670,0.02057676361291115,0.764179104477612,0.23582089552238805,0.8029850746268656,0.8515625,0.6455696202531646,0.7269739872854027,0.9167101747489328,0.12293848469027364,43,13,27,1,0.19391747895049438,0.06521739130434782,-3,0,0,0
34,16,42,0,0.2806440629889272,5605,0.17213844783636867,0.8281891168599465,0.17181088314005352,0.4390722569134701,0.4872899612236105,0.2066458982346833,0.4314670925340131,1.0,0.7135837351432696,34,16,42,1,0.16984271022383546,1.0,0,0,0,1
46,12,60,1,0.24544167488952767,632,0.01940972328859679,0.7737341772151899,0.22626582278481014,0.5395569620253164,0.5950920245398773,0.34965034965034963,0.7269739872854027,0.7522496237830534,0.9659101378950278,46,9,60,1,0.1769954688044615,0.25,0,-3,0,0
44,12,60,1,0.2419053964023985,569,0.017474893277233502,0.8330404217926186,0.16695957820738136,0.8646748681898067,0.9050632911392406,0.6631578947368421,0.6817972420994441,0.7522496237830534,0.9659101378950278,44,13,60,1,0.18197569037210792,0.08333333333333333,0,1,0,0
46,12,43,1,0.3071823204419889,196,0.006019471146463561,0.923469387755102,0.07653061224489796,0.6836734693877551,0.7071823204419889,0.4,0.7269739872854027,0.7522496237830534,0.7182211848530451,49,12,42,1,0.19798657718120805,0.0884732052578362,3,0,-1,0
60,2,31,0,0.2528371654403097,1412,0.043364761524523204,0.7188385269121813,0.2811614730878187,0.26487252124645894,0.3359605911330049,0.08312342569269521,0.9283805779920764,0.00672583765854857,0.16123583428027394,58,2,31,1,0.19282076158137273,1.0333333333333334,-2,0,0,1
44,12,46,1,0.23752071251035622,343,0.010534074506311232,0.793002915451895,0.20699708454810495,0.8221574344023324,0.8713235294117647,0.6338028169014085,0.6817972420994441,0.7522496237830534,0.7832683271398299,44,13,46,1,0.1705882352941177,0.08333333333333333,0,1,0,0
44,14,60,0,0.38358413132694935,1029,0.03160222351893369,0.7521865889212828,0.2478134110787172,0.6336248785228377,0.7286821705426356,0.34509803921568627,0.6817972420994441,0.9696262399803446,0.9659101378950278,44,14,60,1,0.1559488692232055,1.0,0,0,0,1
49,12,49,1,0.23128938066697402,268,0.00823070544516446,0.8992537313432836,0.10074626865671642,0.5783582089552238,0.6016597510373444,0.37037037037037035,0.7831147692024201,0.7522496237830534,0.8015417216915942,49,13,49,1,0.1942777110844338,0.08333333333333333,0,1,0,0
44,3,42,1,0.20532570422535212,760,0.023340806486287276,0.7473684210526316,0.25263157894736843,0.6065789473684211,0.6584507042253521,0.453125,0.6817972420994441,0.01695279629004023,0.7135837351432696,41,3,42,1,0.18153153153153156,0.06818181818181818,-3,0,0,0
35,5,45,0,0.2781480012558265,4845,0.1487976413500814,0.834468524251806,0.16553147574819402,0.45779153766769864,0.5038337867919861,0.2256857855361596,0.45837044316820735,0.05257823776911028,0.7807499769663094,35,5,45,1,0.18136840324763193,1.0,0,0,0,1
57,11,60,1,0.23738979959310613,1181,0.03627038481619115,0.7569856054191363,0.24301439458086369,0.4758679085520745,0.5335570469798657,0.2961672473867596,0.8966555081232149,0.7194803599398053,0.9659101378950278,57,9,60,1,0.18796720208996143,0.18181818181818182,0,-2,0,0
29,13,48,1,0.2053075129998207,1366,0.041952028500353185,0.7423133235724744,0.25768667642752563,0.5614934114202049,0.6143984220907298,0.4090909090909091,0.29824022603728384,0.9167101747489328,0.8006510856546175,29,13,47,1,0.19680403700588722,0.020833333333333332,0,0,-1,0
49,12,55,1,0.2274599542334096,495,0.015202235803568687,0.7676767676767676,0.23232323232323232,0.5050505050505051,0.5578947368421052,0.33043478260869563,0.7831147692024201,0.7522496237830534,0.9160959429992936,52,12,54,1,0.19545975216078304,0.07940630797773654,3,0,-1,0
30,15,27,0,0.2813421356236381,654,0.02008537821319984,0.8226299694189603,0.17737003058103976,0.7400611620795107,0.7899628252788105,0.5086206896551724,0.3246829028592488,0.9873161143699518,0.12293848469027364,29,16,27,0,0.1984459055588763,0.1,-1,1,0,0
41,13,37,0,0.27753072190780204,3354,0.10300666441448358,0.6836612999403697,0.3163387000596303,0.3688133571854502,0.45660706498037507,0.17907634307257306,0.6119590921654741,0.9167101747489328,0.2226282976567059,39,13,37,1,0.19606447561230889,1.048780487804878,-2,0,0,1
45,13,60,0,0.3600790513833992,274,0.008414974970056202,0.8394160583941606,0.16058394160583941,0.6204379562043796,0.6782608695652174,0.3181818181818182,0.7043395473112005,0.9167101747489328,0.9659101378950278,44,13,60,1,0.1828396322778345,1.0222222222222221,-1,0,0,1
54,11,25,0,0.22972972972972974,222,0.006817972420994441,0.6666666666666666,0.3333333333333333,0.24774774774774774,0.32432432432432434,0.0945945945945946,0.8615521636313381,0.7194803599398053,0.12109578944135622,52,11,25,0,0.1939425228015832,0.037037037037037035,-2,0,0,0
25,14,42,0,0.2326877137973889,7336,0.22530020576763612,0.8165212649945475,0.18347873500545256,0.3586423118865867,0.4013355592654424,0.1686478454680535,0.19689198734682595,0.9696262399803446,0.7135837351432696,24,14,40,0,0.19833656127037202,0.08761904761904762,-1,0,-2,0
46,16,43,0,0.31147165648513353,2402,0.07376923313166057,0.8164029975020816,0.1835970024979184,0.45836802664446297,0.5155532891381948,0.20408163265306123,0.7269739872854027,1.0,0.7182211848530451,46,16,43,1,0.1981687377370831,1.0,0,0,0,1
47,13,20,0,0.2879942995127967,5048,0.15503209360891865,0.6824484944532488,0.3175515055467512,0.39679080824088747,0.4882438316400581,0.20024953212726138,0.7487177912226283,0.9167101747489328,0.08992352814716993,47,16,20,0,0.1903814262023218,0.23076923076923078,0,3,0,0
32,4,59,1,0.21542553191489366,1946,0.05976474923988821,0.7728674203494348,0.22713257965056527,0.6664953751284687,0.7154255319148937,0.5,0.3773839869782869,0.036792481803384416,0.9206105463591413,26,4,59,1,0.19956705877973852,0.1875,-6,0,0,0
44,13,47,0,0.3620935863738902,1724,0.052946776818893766,0.734338747099768,0.265661252900232,0.5104408352668214,0.6066350710900474,0.2445414847161572,0.6817972420994441,0.9167101747489328,0.7847731949264457,44,13,47,1,0.1705882352941177,1.0,0,0,0,1
51,7,29,1,0.22903838304970447,626,0.019225453763705047,0.8258785942492013,0.17412140575079874,0.7396166134185304,0.7794970986460348,0.5504587155963303,0.8198765394183225,0.11731826418107552,0.12579466232609562,52,5,29,1,0.19982068141063958,0.3053221288515406,1,-2,0,0
41,14,41,0,0.2334093624416205,483,0.014833696753785203,0.6149068322981367,0.38509316770186336,0.34782608695652173,0.4377104377104377,0.20430107526881722,0.6119590921654741,0.9696262399803446,0.7068578974847209,41,14,39,0,-0.0016600954554887026,0.04878048780487805,0,0,-2,0
27,3,59,1,0.20172195149753497,2175,0.06679770277325635,0.7682758620689655,0.2317241379310345,0.6450574712643679,0.6918013165769,0.49007936507936506,0.2466447590675962,0.01695279629004023,0.9206105463591413,26,3,59,1,0.19879475077702313,0.037037037037037035,-1,0,0,0
57,2,36,1,0.22530576865004925,2032,0.06240594576333651,0.8085629921259843,0.19143700787401574,0.6628937007874016,0.7060255629945222,0.480719794344473,0.8966555081232149,0.00672583765854857,0.2180522711218943,57,2,41,1,0.17230436350522904,0.1388888888888889,0,0,5,0
47,16,37,1,0.20993340919518177,1534,0.047111575197321946,0.7933507170795306,0.20664928292046936,0.6271186440677966,0.6705012325390304,0.4605678233438486,0.7487177912226283,1.0,0.2226282976567059,46,16,37,1,0.19798366367738618,0.02127659574468085,-1,0,0,0
50,13,49,0,0.3550249687890138,428,0.01314455944227757,0.8317757009345794,0.16822429906542055,0.6425233644859814,0.702247191011236,0.3472222222222222,0.8016031448665581,0.9167101747489328,0.8015417216915942,50,14,51,0,0.1543389633080955,0.11773940345368916,0,1,2,0
26,15,44,0,0.38346121890425683,338,0.010380516568901446,0.7662721893491125,0.23372781065088757,0.5976331360946746,0.6872586872586872,0.3037974683544304,0.22100058352016216,0.9873161143699518,0.7247320413992199,26,15,45,1,-0.04961240310077519,1.0227272727272727,0,0,1,1
27,10,51,0,0.2481002590979415,1645,0.05052056140781917,0.8620060790273556,0.13799392097264437,0.2887537993920973,0.3229901269393512,0.07488986784140969,0.2466447590675962,0.6770369460397407,0.8885169374404963,27,9,50,0,0.19432658504061096,0.11960784313725491,0,-1,-1,0
28,10,20,1,0.2300132131111623,1636,0.05024415712048156,0.7878973105134475,0.21210268948655256,0.7720048899755502,0.8207913110938713,0.590778097982709,0.2732717054144529,0.6770369460397407,0.08992352814716993,29,11,20,1,0.18889094840902076,0.13571428571428573,1,1,0,0
49,3,35,1,0.24281874039938556,771,0.023678633948588802,0.8443579766536965,0.1556420233463035,0.7133592736705577,0.7511520737327189,0.5083333333333333,0.7831147692024201,0.01695279629004023,0.21129572187586376,52,3,36,1,0.19959165380210153,0.08979591836734693,3,0,1,0
